시군구,행정구역,2022 전체 점포수 외식업 패스트푸드,2022 전체 점포수 외식업 패스트푸드 등급,전체 점포수 외식업 패스트푸드 변화율,2022 프렌차이즈 점포수 외식업 패스트푸드,2022 프렌차이즈 점포수 외식업 패스트푸드 등급,프렌차이즈 점포수 외식업 패스트푸드 변화율,2022 일반 점포수 외식업 패스트푸드,2022 일반 점포수 외식업 패스트푸드 등급,일반 점포수 외식업 패스트푸드 변화율,2022 전체 점포수 외식업 커피-음료,2022 전체 점포수 외식업 커피-음료 등급,전체 점포수 외식업 커피-음료 변화율,2022 프렌차이즈 점포수 외식업 커피-음료,2022 프렌차이즈 점포수 외식업 커피-음료 등급,프렌차이즈 점포수 외식업 커피-음료 변화율,2022 일반 점포수 외식업 커피-음료,2022 일반 점포수 외식업 커피-음료 등급,일반 점포수 외식업 커피-음료 변화율,2022 전체 점포수 소매업 편의점,2022 전체 점포수 소매업 편의점 등급,전체 점포수 소매업 편의점 변화율,2022 프렌차이즈 점포수 소매업 편의점,2022 프렌차이즈 점포수 소매업 편의점 등급,프렌차이즈 점포수 소매업 편의점 변화율,2022 일반 점포수 소매업 편의점,2022 일반 점포수 소매업 편의점 등급,일반 점포수 소매업 편의점 변화율,2022 전체 점포수 소매업 주유소,2022 전체 점포수 소매업 주유소 등급,전체 점포수 소매업 주유소 변화율,2022 프렌차이즈 점포수 소매업 주유소,2022 프렌차이즈 점포수 소매업 주유소 등급,프렌차이즈 점포수 소매업 주유소 변화율,2022 일반 점포수 소매업 주유소,2022 일반 점포수 소매업 주유소 등급,일반 점포수 소매업 주유소 변화율,2022 신생기업 1년 생존율 외식업 패스트푸드,2022 신생기업 3년 생존율 외식업 패스트푸드,2022 신생기업 5년 생존율 외식업 패스트푸드,2022 신생기업 1년 생존율 외식업 커피-음료,2022 신생기업 3년 생존율 외식업 커피-음료,2022 신생기업 5년 생존율 외식업 커피-음료,2022 신생기업 1년 생존율 소매업 편의점,2022 신생기업 3년 생존율 소매업 편의점,2022 신생기업 5년 생존율 소매업 편의점,2022 신생기업 1년 생존율 소매업 주유소,2022 신생기업 3년 생존율 소매업 주유소,2022 신생기업 5년 생존율 소매업 주유소,2022 최근 10년기준 외식업 패스트푸드,2022 최근 10년기준 외식업 패스트푸드 등급,최근 10년기준 외식업 패스트푸드 변화율,2022 최근 10년기준 외식업 커피-음료,2022 최근 10년기준 외식업 커피-음료 등급,최근 10년기준 외식업 커피-음료 변화율,2022 최근 10년기준 소매업 편의점,2022 최근 10년기준 소매업 편의점 등급,최근 10년기준 소매업 편의점 변화율,2022 최근 10년기준 소매업 주유소,2022 최근 10년기준 소매업 주유소 등급,최근 10년기준 소매업 주유소 변화율,2022 개업수 외식업 패스트푸드,2022 개업수 외식업 패스트푸드 등급,2022 폐업수 외식업 패스트푸드,2022 폐업수 외식업 패스트푸드 등급,2022 개업률 외식업 패스트푸드,2022 개업률 외식업 패스트푸드 등급,2022 폐업률 외식업 패스트푸드,2022 폐업률 외식업 패스트푸드 등급,2022 개업수 외식업 커피-음료,2022 개업수 외식업 커피-음료 등급,2022 폐업수 외식업 커피-음료,2022 폐업수 외식업 커피-음료 등급,2022 개업률 외식업 커피-음료,2022 개업률 외식업 커피-음료 등급,2022 폐업률 외식업 커피-음료,2022 폐업률 외식업 커피-음료 등급,2022 개업수 소매업 편의점,2022 개업수 소매업 편의점 등급,2022 폐업수 소매업 편의점,2022 폐업수 소매업 편의점 등급,2022 개업률 소매업 편의점,2022 개업률 소매업 편의점 등급,2022 폐업률 소매업 편의점,2022 폐업률 소매업 편의점 등급,2022 개업수 소매업 주유소,2022 개업수 소매업 주유소 등급,2022 폐업수 소매업 주유소,2022 폐업수 소매업 주유소 등급,2022 개업률 소매업 주유소,2022 개업률 소매업 주유소 등급,2022 폐업률 소매업 주유소,2022 폐업률 소매업 주유소 등급,2022 길단위 유동인구,2022 길단위 유동인구 등급,2022 주거인구,2022 주거인구 등급,2022 직장인구,2022 직장인구 등급,2022 소득분위,2022 소득분위 등급,2022 가구수,2022 가구수 등급,2022 환산임대료 전체,2022 환산임대료 전체 등급,환산임대료 전체 변화율
용산구,후암동,5,83.0,-1,3,75.0,-1,2,87.3,0,50,41.5,6,48,32.1,6,2,95.3,0,19,58.5,0,6,41.7,2,13,67.0,-2,2,55.7,0,2,55.7,0,0,100.0,0,,,0,70,14.3,45.5,100,50,33.3,,100,,3.6,88.7,9.5,3.2,78.5,3.8,4.8,66.5,-0.5,10.3,23.3,6.9,0,100.0,1,32.5,0.0,100.0,20.0,5.2,1,84.0,0,100.0,2.0,81.1,0.0,100.0,1,46.2,1,40.1,5.3,20.3,5.3,19.3,0,100.0,0,100.0,0.0,100.0,0.0,100.0,37862.77966695033,62.7,204.05366657492695,57.3,26.761891711068294,69.1,"7분위:2,983,559~3,741,082원",59.2,8717,62.0,82670,75.0,24.1
용산구,용산2가동,12,43.6,1,10,24.5,-1,2,87.3,2,59,34.0,7,53,28.1,7,6,72.9,0,22,49.1,0,8,23.8,2,14,61.3,-2,0,100.0,0,0,100.0,0,0,100.0,0,100,,50,76.5,35.3,25,100,66.7,33.3,,,,5.6,19.6,-2.3,2.8,94.3,4.4,5.2,51.4,4.9,10.2,25.0,0.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,4,32.3,1,75.2,6.8,31.1,1.7,71.2,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,14893.054279513928,87.0,48.47737095861132,94.8,8.777212656183831,95.8,"6분위:2,440,600~2,983,558원",89.9,5384,90.6,124464,21.7,-16.7
용산구,남영동,25,13.2,-1,6,47.4,-1,19,3.5,0,89,18.4,8,65,18.6,5,24,14.9,3,29,29.7,-1,3,75.0,0,26,22.4,-1,2,55.7,0,2,55.7,0,0,100.0,0,100,,50,87.5,53.8,26.7,100,100,66.7,,,,6.7,5.0,3.5,4.6,8.3,0.2,5.6,31.4,7.1,7.1,58.3,4.9,0,100.0,0,100.0,0.0,100.0,0.0,100.0,2,63.0,4,21.5,2.2,79.5,4.5,35.4,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,24178.290012731894,75.5,103.73029579575704,83.7,269.1226406249363,7.5,"7분위:2,983,559~3,741,082원",59.2,5391,90.3,94297,55.2,34.3
용산구,청파동,19,22.6,0,12,16.5,0,7,39.6,0,93,16.0,13,81,13.2,13,12,41.7,0,27,34.7,2,5,50.5,1,22,32.3,1,4,29.7,0,4,29.7,0,0,100.0,0,100,60,25,78.6,64,14.3,100,50,28.6,,100,0,3.6,87.7,6.4,3.7,47.4,0.4,5.0,61.3,-1.0,11.2,18.9,4.7,0,100.0,1,32.5,0.0,100.0,5.3,25.0,7,9.9,7,5.7,7.5,23.6,7.5,13.9,1,46.2,2,15.8,3.7,31.1,7.4,11.3,0,100.0,0,100.0,0.0,100.0,0.0,100.0,76731.04937787837,25.7,228.1035778332004,50.5,71.4437186230805,29.7,"6분위:2,440,600~2,983,558원",89.9,11086,39.9,101163,45.5,47.6
용산구,원효로1동,8,64.6,-2,3,75.0,-1,5,54.5,-1,55,37.7,-2,46,33.7,-1,9,57.3,-1,21,52.8,-1,5,50.5,1,16,52.8,-2,2,55.7,0,2,55.7,0,0,100.0,0,,0,0,77.8,54.5,35.3,66.7,100,50,,,,5.5,22.4,1.2,3.8,43.4,5.1,5.0,59.2,2.2,8.9,38.9,2.9,0,100.0,0,100.0,0.0,100.0,0.0,100.0,2,63.0,4,21.5,3.6,67.2,7.3,15.1,0,100.0,1,40.1,0.0,100.0,4.8,23.1,0,100.0,0,100.0,0.0,100.0,0.0,100.0,85788.46891364921,18.2,272.8858600291196,36.1,78.00860012150132,27.6,"8분위:3,741,083~4,890,361원",26.7,8036,69.3,93145,56.8,26.9
용산구,원효로2동,0,100.0,0,0,100.0,0,0,100.0,0,21,80.9,3,17,78.8,2,4,82.3,1,16,69.3,2,4,64.6,1,12,71.0,1,7,8.7,-1,7,8.7,-1,0,100.0,0,,,,100,100,75,100,,25,,,,2.6,97.2,0.0,4.6,8.5,-5.0,6.6,7.8,-2.7,19.3,3.1,4.2,0,100.0,0,100.0,0.0,100.0,0.0,100.0,2,63.0,0,100.0,9.5,13.7,0.0,100.0,1,46.2,0,100.0,6.3,16.3,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,38908.1847641953,61.6,155.1825262378395,70.8,51.21416564817212,40.8,"8분위:3,741,083~4,890,361원",26.7,6047,87.7,98245,49.8,16.3
용산구,효창동,2,96.7,-2,0,100.0,-1,2,87.3,-1,21,80.9,-2,20,70.0,-2,1,97.9,0,9,92.0,0,2,87.0,0,7,91.7,0,0,100.0,0,0,100.0,0,0,100.0,0,,,,66.7,80,50,,100,0,,,,5.6,17.7,8.2,3.2,82.3,9.5,5.5,36.6,2.2,22.0,2.1,0.0,0,100.0,1,32.5,0.0,100.0,50.0,0.9,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,71055.38912613933,30.9,214.3115133745512,54.7,35.05640894894512,56.4,"7분위:2,983,559~3,741,082원",59.2,4339,94.8,159737,6.1,-13.1
용산구,용문동,3,92.7,-1,2,87.5,-1,1,95.5,0,15,90.6,2,12,87.7,2,3,90.1,0,9,92.0,0,2,87.0,-1,7,91.7,1,0,100.0,0,0,100.0,0,0,100.0,0,50,,,100,100,33.3,,100,66.7,,,,5.2,33.5,8.2,3.2,83.3,5.9,4.3,86.6,3.6,0.0,100.0,,0,100.0,1,32.5,0.0,100.0,33.3,1.9,1,84.0,0,100.0,6.7,32.8,0.0,100.0,1,46.2,0,100.0,11.1,5.4,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,79231.93125095063,24.1,431.7210768656407,4.2,93.47215884736109,22.9,"7분위:2,983,559~3,741,082원",59.2,5508,90.1,81762,77.6,43.1
용산구,한강로동,40,3.3,1,27,2.1,1,13,12.0,0,217,3.5,22,171,3.1,24,46,5.2,-2,47,8.7,-3,6,41.7,-2,41,5.7,-1,3,39.2,0,3,39.2,0,0,100.0,0,80,60,50,78.6,64.9,52.5,100,75,64.3,,,,4.9,42.2,3.5,3.9,34.7,1.7,5.4,41.3,5.7,15.1,7.3,1.5,1,32.8,1,32.5,2.5,32.3,2.5,31.4,12,3.1,5,13.0,5.5,45.0,2.3,65.8,0,100.0,1,40.1,0.0,100.0,2.1,37.5,0,100.0,0,100.0,0.0,100.0,0.0,100.0,16004.151289865064,86.1,59.10467419043297,92.9,139.32305156721313,16.3,"9분위:4,890,362~6,945,811원",9.2,10402,46.5,122118,23.3,18.0
용산구,이촌1동,8,64.6,0,6,47.4,0,2,87.3,0,21,80.9,0,10,92.2,0,11,46.2,0,13,78.8,0,5,50.5,0,8,88.7,0,1,73.6,0,1,73.6,0,0,100.0,0,,,,,100,0,100,50,0,,,,6.5,6.8,0.9,5.5,1.2,5.8,5.9,19.1,0.4,4.9,75.2,25.5,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,25004.17042191235,74.3,131.36362533750562,77.1,50.68881935075767,41.0,"9분위:4,890,362~6,945,811원",9.2,10344,46.9,209736,2.1,65.6
용산구,이촌2동,3,92.7,0,2,87.5,0,1,95.5,0,10,96.2,1,10,92.2,1,0,100.0,0,9,92.0,2,6,41.7,1,3,99.1,1,0,100.0,0,0,100.0,0,0,100.0,0,,100,,100,100,50,100,100,,,,,4.0,75.9,11.8,5.3,2.4,-2.0,3.4,98.8,3.9,9.0,38.4,0.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,9016.765873848763,93.9,73.21741904609986,90.6,24.39741081848024,72.2,"7분위:2,983,559~3,741,082원",59.2,3844,96.0,113695,30.7,-27.5
용산구,이태원1동,36,4.0,7,26,3.1,6,10,25.0,1,74,25.9,6,59,23.6,3,15,34.2,3,23,46.0,-2,2,87.0,0,21,36.1,-2,0,100.0,0,0,100.0,0,0,100.0,0,100,0,50,84.6,42.9,38.9,100,0,100,,,,6.0,12.3,-2.3,4.3,15.8,0.2,8.4,0.2,2.0,0.0,100.0,,2,9.9,0,100.0,5.6,23.3,0.0,100.0,5,21.7,3,34.9,6.8,31.1,4.1,40.8,0,100.0,2,15.8,0.0,100.0,8.7,8.3,0,100.0,0,100.0,0.0,100.0,0.0,100.0,38366.032701093776,62.0,117.48988986293708,80.9,224.93436825235727,10.1,"7분위:2,983,559~3,741,082원",59.2,3855,95.8,174987,4.5,19.7
용산구,이태원2동,11,48.6,1,7,39.2,1,4,63.9,0,61,32.3,12,58,24.8,11,3,90.1,1,14,75.0,0,2,87.0,0,12,71.0,0,0,100.0,0,0,100.0,0,0,100.0,0,50,66.7,50,75,44.4,30.8,100,100,0,,,,3.5,89.9,8.8,3.2,82.3,0.8,6.2,11.8,0.8,0.0,100.0,,0,100.0,0,100.0,0.0,100.0,0.0,100.0,4,32.3,2,51.9,6.6,33.3,3.3,53.5,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,32319.28128889283,68.2,105.46996762296108,83.3,14.28867213185623,86.8,"7분위:2,983,559~3,741,082원",59.2,5027,92.9,134399,14.4,28.0
용산구,한남동,23,15.3,0,15,10.6,-1,8,34.0,1,130,9.9,9,110,6.8,11,20,22.2,-2,26,37.3,1,5,50.5,0,21,36.1,1,6,15.6,0,6,15.6,0,0,100.0,0,100,75,40,93.8,51.7,41.2,66.7,66.7,75,,,,4.0,75.7,3.0,3.6,53.5,2.3,6.3,9.7,3.1,11.3,18.4,4.2,1,32.8,0,100.0,4.3,26.4,0.0,100.0,4,32.3,3,34.9,3.1,73.1,2.3,65.8,1,46.2,0,100.0,3.8,30.7,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,15170.686142631663,86.3,66.90460388829476,91.7,131.0957606139393,17.0,"8분위:3,741,083~4,890,361원",26.7,11580,37.7,107133,38.0,21.8
용산구,서빙고동,2,96.7,-1,2,87.5,-1,0,100.0,0,22,78.1,3,20,70.0,3,2,95.3,0,11,85.6,1,3,75.0,1,8,88.7,0,2,55.7,0,2,55.7,0,0,100.0,0,,,0,100,100,66.7,100,,0,,,,3.8,82.8,6.8,4.1,22.6,3.6,5.9,18.2,-7.8,9.2,36.1,12.2,0,100.0,0,100.0,0.0,100.0,0.0,100.0,1,84.0,0,100.0,4.5,56.1,0.0,100.0,4,1.7,3,5.9,36.4,0.2,27.3,0.5,0,100.0,0,100.0,0.0,100.0,0.0,100.0,5593.096272855358,97.2,59.94221417695237,92.7,67.14838200150402,31.6,"8분위:3,741,083~4,890,361원",26.7,5318,91.3,68164,93.6,-5.5
용산구,보광동,10,54.2,1,6,47.4,1,4,63.9,0,30,63.4,4,27,55.7,4,3,90.1,0,11,85.6,0,0,100.0,0,11,75.0,0,0,100.0,0,0,100.0,0,0,100.0,0,100,,50,100,50,50,100,,100,,,,4.9,41.7,2.8,3.6,53.5,0.7,6.6,7.3,-1.9,0.0,100.0,,1,32.8,0,100.0,10.0,11.8,0.0,100.0,3,46.9,1,75.2,10.0,12.0,3.3,53.5,2,14.2,1,40.1,18.2,1.4,9.1,7.1,0,100.0,0,100.0,0.0,100.0,0.0,100.0,31439.096862871927,69.1,158.38364237458674,69.8,11.892248814144027,89.9,"6분위:2,440,600~2,983,558원",89.9,7702,73.3,81506,78.1,51.4
성동구,왕십리2동,9,60.8,0,4,63.7,0,5,54.5,0,21,80.9,2,19,73.3,2,2,95.3,0,12,82.1,2,1,94.6,0,11,75.0,2,0,100.0,0,0,100.0,0,0,100.0,0,25,50,0,75,50,100,100,100,100,,,,5.1,34.4,-1.0,3.2,78.5,3.8,4.5,78.8,1.7,0.0,100.0,,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,2,51.9,0.0,100.0,9.5,8.3,1,46.2,0,100.0,8.3,11.6,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,109624.4036401958,8.3,449.3918298057905,2.1,32.99122137602724,57.5,"7분위:2,983,559~3,741,082원",59.2,7734,73.1,99880,46.7,26.7
성동구,왕십리도선동,16,33.7,-2,7,39.2,-2,9,29.2,0,77,24.1,4,58,24.8,3,19,25.5,1,30,27.4,1,9,18.2,1,21,36.1,0,2,55.7,0,2,55.7,0,0,100.0,0,50,33.3,25,75,50,43.5,100,33.3,37.5,,,,2.2,99.1,12.1,3.6,57.1,4.4,4.4,82.8,3.5,8.2,46.9,2.8,1,32.8,2,9.7,6.3,20.8,12.5,10.8,2,63.0,4,21.5,2.6,77.6,5.2,29.5,1,46.2,0,100.0,3.3,35.4,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,70174.28660463874,31.4,376.81409428838526,10.1,82.76109602457375,25.5,"8분위:3,741,083~4,890,361원",26.7,12023,31.1,103130,42.9,17.8
성동구,마장동,3,92.7,0,1,95.0,0,2,87.3,0,31,61.3,-2,25,59.9,0,6,72.9,-2,18,62.0,-1,3,75.0,1,15,57.8,-2,5,21.2,-1,5,21.0,-1,0,100.0,0,,,100,88.9,83.3,50,100,33.3,0,,,,5.4,25.2,3.7,4.1,23.8,7.5,6.4,8.7,3.8,9.1,37.5,3.2,0,100.0,0,100.0,0.0,100.0,0.0,100.0,1,84.0,1,75.2,3.2,71.7,3.2,54.7,0,100.0,1,40.1,0.0,100.0,5.6,18.6,0,100.0,0,100.0,0.0,100.0,0.0,100.0,35992.19389860932,66.0,210.46187484937656,55.9,70.94189375982803,30.0,"7분위:2,983,559~3,741,082원",59.2,10924,41.3,98662,48.3,43.4
성동구,사근동,25,13.2,1,13,13.9,2,12,15.1,-1,79,22.4,-3,55,27.1,-1,24,14.9,-2,32,23.6,-1,14,5.4,3,18,45.5,-4,0,100.0,0,0,100.0,0,0,100.0,0,100,0,80,66.7,71.4,55,100,57.1,50,,,,5.2,33.5,1.0,4.4,12.7,5.8,4.9,63.9,1.7,0.0,100.0,,1,32.8,0,100.0,4.0,27.6,0.0,100.0,3,46.9,3,34.9,3.8,63.2,3.8,44.8,0,100.0,1,40.1,0.0,100.0,3.1,33.3,0,100.0,0,100.0,0.0,100.0,0.0,100.0,23624.85153578569,76.9,100.61329985755889,84.7,22.40171774680987,74.3,"7분위:2,983,559~3,741,082원",59.2,7790,72.6,129789,17.9,51.7
성동구,행당1동,12,43.6,1,5,54.0,0,7,39.6,1,49,42.0,6,31,48.6,3,18,27.4,3,22,49.1,2,8,23.8,-1,14,61.3,3,0,100.0,0,0,100.0,0,0,100.0,0,100,0,40,90,55.6,33.3,100,100,,,,,4.3,66.0,12.1,3.9,32.1,1.3,5.0,61.8,-1.2,0.0,100.0,,0,100.0,0,100.0,0.0,100.0,0.0,100.0,3,46.9,2,51.9,6.1,38.9,4.1,40.8,1,46.2,0,100.0,4.5,25.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,75522.88155377757,26.4,250.1977150116819,44.1,41.96806517989804,49.1,"8분위:3,741,083~4,890,361원",26.7,6341,85.6,132589,15.8,6.0
성동구,행당2동,7,70.5,0,2,87.5,0,5,54.5,0,15,90.6,-2,10,92.2,-1,5,75.5,-1,8,94.6,0,0,100.0,0,8,88.7,0,0,100.0,0,0,100.0,0,0,100.0,0,100,0,0,100,33.3,50,100,,,,,,5.2,31.6,5.2,5.0,4.5,5.5,5.6,30.7,2.6,0.0,100.0,,0,100.0,0,100.0,0.0,100.0,0.0,100.0,1,84.0,1,75.2,6.7,32.8,6.7,19.1,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,84114.3533312773,20.3,526.1189377883056,0.2,5.861805742382386,98.1,"8분위:3,741,083~4,890,361원",26.7,9483,56.1,108223,36.6,22.6
성동구,응봉동,1,98.8,0,0,100.0,0,1,95.5,0,8,97.9,0,7,96.2,0,1,97.9,0,5,98.6,1,0,100.0,0,5,96.7,1,0,100.0,0,0,100.0,0,0,100.0,0,,,,100,25,0,100,,100,,,,4.0,77.4,2.6,2.8,92.2,9.6,3.4,98.6,3.0,0.7,83.3,0.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,47149.24708253611,50.7,287.6933413177151,31.6,30.817766223144,62.0,"8분위:3,741,083~4,890,361원",26.7,6128,87.0,111253,32.8,28.0
성동구,금호1가동,4,87.7,-1,1,95.0,-1,3,74.8,0,22,78.1,2,19,73.3,2,3,90.1,0,8,94.6,0,2,87.0,1,6,94.3,-1,0,100.0,0,0,100.0,0,0,100.0,0,100,0,100,55.6,,33.3,,0,0,,,,4.4,59.2,7.2,2.8,92.2,5.6,4.2,90.6,0.2,0.0,100.0,,0,100.0,1,32.5,0.0,100.0,25.0,3.5,2,63.0,3,34.9,9.1,17.2,13.6,2.8,0,100.0,2,15.8,0.0,100.0,25.0,0.7,0,100.0,0,100.0,0.0,100.0,0.0,100.0,84396.58024372449,20.0,355.82051944402906,14.4,52.20725191358612,40.1,"8분위:3,741,083~4,890,361원",26.7,6713,81.4,108390,35.8,7.4
성동구,금호2.3가동,9,60.8,0,3,75.0,0,6,45.0,0,27,70.5,4,23,63.7,4,4,82.3,0,16,69.3,-1,2,87.0,1,14,61.3,-2,0,100.0,0,0,100.0,0,0,100.0,0,100,0,25,83.3,50,28.6,,,0,,,,4.3,66.0,3.6,3.2,77.6,-0.8,6.2,12.7,5.7,0.0,100.0,,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,85532.642602321,18.6,366.7151839137908,12.0,10.92029749585201,92.9,"8분위:3,741,083~4,890,361원",26.7,10318,47.9,102489,43.9,35.5
성동구,금호4가동,3,92.7,-1,2,87.5,-1,1,95.5,0,18,87.0,3,15,82.8,4,3,90.1,-1,9,92.0,2,4,64.6,2,5,96.7,0,1,73.6,0,1,73.6,0,0,100.0,0,50,,0,100,100,,100,66.7,100,,,,4.1,73.8,4.9,3.6,58.5,-2.5,4.0,92.7,-7.3,3.4,80.2,-40.4,0,100.0,0,100.0,0.0,100.0,0.0,100.0,3,46.9,1,75.2,16.7,1.9,5.6,25.7,1,46.2,0,100.0,11.1,5.4,0.0,100.0,0,100.0,1,2.4,0.0,100.0,100.0,0.2,21566.297394422745,79.7,154.58753313239163,71.0,14.167138013585484,87.0,"8분위:3,741,083~4,890,361원",26.7,6355,84.7,108277,36.3,20.5
성동구,옥수동,10,54.2,0,8,33.0,0,2,87.3,0,25,74.1,0,20,70.0,0,5,75.5,0,15,71.7,1,2,87.0,1,13,67.0,0,1,73.6,0,1,73.6,0,0,100.0,0,100,50,,83.3,60,60,100,100,0,,,,5.2,31.6,8.3,3.9,36.3,5.4,5.3,43.6,2.1,9.6,31.4,3.6,0,100.0,0,100.0,0.0,100.0,0.0,100.0,1,84.0,1,75.2,4.0,61.8,4.0,43.2,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,21752.08529704185,79.2,217.2856921507612,53.3,38.711957855049256,52.8,"8분위:3,741,083~4,890,361원",26.7,11196,39.4,133722,15.3,26.0
성동구,성수1가1동,9,60.8,1,6,47.4,1,3,74.8,0,59,34.0,4,50,30.7,5,9,57.3,-1,23,46.0,0,3,75.0,0,20,38.0,0,2,55.7,0,2,55.7,0,0,100.0,0,100,,,84.2,53.3,11.1,100,71.4,20,,,,4.7,49.5,-8.0,2.5,97.9,8.2,5.8,20.3,9.0,9.3,35.6,2.4,2,9.9,1,32.5,22.2,2.6,11.1,12.3,3,46.9,5,13.0,5.1,49.5,8.5,10.8,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,14573.835548995025,87.7,73.7303660322629,90.3,16.002042283995777,84.9,"8분위:3,741,083~4,890,361원",26.7,7672,73.6,102072,44.6,14.5
성동구,성수1가2동,23,15.3,5,18,7.1,6,5,54.5,-1,178,4.7,31,155,3.8,29,23,16.5,2,28,33.0,-2,9,18.2,-2,19,40.8,0,4,29.7,-1,4,29.7,-1,0,100.0,0,100,100,40,91.7,61.5,43.5,66.7,71.4,11.1,,,100,3.6,87.3,5.4,3.1,84.4,2.2,4.8,68.6,4.8,8.0,48.1,2.4,2,9.9,0,100.0,8.7,13.7,0.0,100.0,12,3.1,3,34.9,6.7,32.8,1.7,71.2,0,100.0,2,15.8,0.0,100.0,7.1,12.5,0,100.0,0,100.0,0.0,100.0,0.0,100.0,46475.55857483324,51.2,136.42599435611703,75.5,63.49622201033121,33.7,"7분위:2,983,559~3,741,082원",59.2,6503,83.5,104329,42.0,27.2
성동구,성수2가1동,15,36.3,1,12,16.5,2,3,74.8,-1,93,16.0,15,85,12.5,16,8,60.6,-1,25,39.9,1,4,64.6,0,21,36.1,1,1,73.6,0,1,73.6,0,0,100.0,0,100,66.7,0,88.2,50,27.3,100,100,25,,,,3.5,89.9,6.3,3.0,90.1,-0.3,4.5,79.7,8.2,8.6,42.5,2.4,0,100.0,0,100.0,0.0,100.0,0.0,100.0,11,3.8,4,21.5,11.8,5.9,4.3,36.8,1,46.2,0,100.0,4.0,29.5,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,36063.25714361813,65.3,147.31589951658225,72.9,89.15484017028379,24.1,"6분위:2,440,600~2,983,558원",89.9,8455,65.8,87561,68.2,21.5
성동구,성수2가3동,17,28.5,-2,10,24.5,-1,7,39.6,-1,147,6.6,12,119,6.4,12,28,12.0,0,57,4.7,-2,10,13.0,0,47,4.0,-2,6,15.6,0,6,15.6,0,0,100.0,0,83.3,100,0,85,55.6,28.6,83.3,57.1,58.3,,,100,3.2,93.6,5.2,3.1,84.0,5.6,6.1,13.0,5.6,12.6,13.0,3.5,1,32.8,1,32.5,5.9,21.9,5.9,23.6,7,9.9,6,8.0,4.8,53.3,4.1,40.8,1,46.2,1,40.1,1.8,45.0,1.8,38.9,0,100.0,0,100.0,0.0,100.0,0.0,100.0,47833.22119452103,50.2,106.08299921677305,83.0,227.09774919797752,9.7,"7분위:2,983,559~3,741,082원",59.2,5700,88.9,105389,40.8,8.9
성동구,송정동,5,83.0,1,5,54.0,1,0,100.0,0,19,85.4,6,18,75.5,6,1,97.9,0,9,92.0,0,0,100.0,0,9,84.2,0,1,73.6,0,1,73.6,0,0,100.0,0,100,50,,100,100,100,,100,100,,100,,3.7,84.9,2.1,2.4,98.8,-7.5,6.2,11.1,12.5,2.5,81.8,3.9,0,100.0,0,100.0,0.0,100.0,0.0,100.0,4,32.3,1,75.2,21.1,0.2,5.3,28.8,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,49222.36547813656,47.6,183.46066770175716,64.9,21.32309186542,76.2,"6분위:2,440,600~2,983,558원",89.9,5572,89.6,76603,85.6,12.8
